delivery_id,vehicle_id,vehicle_type,driver_id,route,distance_km,is_cross_border,sector,cargo_type,departure_date,planned_hrs,actual_hrs,on_time,delay_hrs,border_delay_hrs,fuel_per_100km,fuel_used_L,fuel_cost_bwp,revenue_bwp,load_tons,load_pct,harsh_events,speeding_events,idle_time_hrs,maint_flag,vehicle_age,year,month
DLV-04627,TD-054,Long-Haul Articulated,DRV-028,Gaborone-Maun,680,0,Agriculture,Fresh Produce,2023-02-18,8.0,8.13,1,0.0,0.0,43.8,297.8,3061.0,9065.0,28.6,95.2,1,3,1.36,0,8,2023,2023-02
DLV-04628,TD-007,Long-Haul Articulated,DRV-010,Francistown-Harare,490,1,Retail,Agricultural Produce,2023-10-06,9.0,13.32,0,2.97,3.56,37.5,183.6,2043.0,5851.0,25.6,85.3,0,1,2.08,1,10,2023,2023-10
DLV-04629,TD-100,B-Train,DRV-037,Gaborone-Maun,680,0,Mining,Fresh Produce,2024-11-28,8.0,8.54,1,0.0,0.0,38.4,261.0,2898.0,8035.0,29.5,73.8,0,0,1.61,0,8,2024,2024-11
DLV-04630,TD-038,Long-Haul Articulated,DRV-130,Gaborone-Lusaka,1300,1,FMCG,Construction Materials,2024-05-24,20.0,23.07,0,0.07,2.35,35.7,463.8,5145.0,13432.0,22.1,73.8,0,2,3.51,0,8,2024,2024-05
DLV-04631,TD-059,Refrigerated,DRV-063,Francistown-Harare,490,1,Agriculture,Construction Materials,2025-03-02,9.0,12.37,0,2.02,1.73,29.2,143.2,1512.0,5572.0,11.4,63.2,0,3,0.96,1,10,2025,2025-03
DLV-04632,TD-114,Light Commercial,DRV-113,Gaborone-Windhoek,1400,1,Agriculture,Mining Supplies,2025-03-15,18.0,22.07,0,1.37,4.29,9.8,137.0,1505.0,18666.0,1.8,60.6,2,0,3.84,0,4,2025,2025-03
DLV-04633,TD-124,Light Commercial,DRV-047,Gaborone-Windhoek,1400,1,Pharmaceutical,Agricultural Produce,2024-06-05,18.0,21.04,0,0.34,3.11,15.2,212.4,2248.0,29001.0,2.8,94.2,1,1,3.83,0,5,2024,2024-06
DLV-04634,TD-093,B-Train,DRV-134,Gaborone-Lusaka,1300,1,FMCG,Pharmaceuticals,2025-02-13,20.0,22.81,1,0.0,3.22,48.1,624.9,6852.0,18564.0,35.7,89.2,2,1,3.88,0,4,2025,2025-02
DLV-04635,TD-088,B-Train,DRV-108,Gaborone-Palapye,240,0,Retail,FMCG Cargo,2023-11-24,3.0,3.1,1,0.0,0.0,33.5,80.5,813.0,2309.0,24.1,60.1,1,0,0.6,0,7,2023,2023-11
DLV-04636,TD-115,Light Commercial,DRV-026,Gaborone-Maun,680,0,Agriculture,Agricultural Produce,2024-10-16,8.0,8.09,1,0.0,0.0,11.4,77.4,815.0,11652.0,2.3,77.9,1,1,0.68,1,10,2024,2024-10
DLV-04637,TD-014,Long-Haul Articulated,DRV-009,Gaborone-Windhoek,1400,1,Pharmaceutical,Mining Supplies,2023-02-05,18.0,23.08,0,2.38,2.19,30.0,420.2,4354.0,12118.0,18.5,61.8,1,2,4.82,1,10,2023,2023-02
DLV-04638,TD-119,Light Commercial,DRV-074,Gaborone-Francistown,400,0,Retail,Construction Materials,2023-01-22,5.0,4.87,1,0.0,0.0,11.9,47.4,482.0,6684.0,2.3,76.0,0,1,0.91,0,5,2023,2023-01
DLV-04639,TD-123,Light Commercial,DRV-127,Gaborone-Palapye,240,0,Retail,Construction Materials,2023-06-21,3.0,3.48,0,0.03,0.0,10.0,23.9,264.0,3707.0,2.1,70.2,0,0,0.59,0,6,2023,2023-06
DLV-04640,TD-004,Long-Haul Articulated,DRV-123,Gaborone-Palapye,240,0,Retail,FMCG Cargo,2023-04-14,3.0,3.87,0,0.42,0.0,32.4,77.8,862.0,2666.0,23.8,79.4,0,1,0.41,1,10,2023,2023-04
DLV-04641,TD-031,Long-Haul Articulated,DRV-018,Gaborone-Francistown,400,0,Retail,General Goods,2025-02-14,5.0,5.43,1,0.0,0.0,30.3,121.0,1301.0,3763.0,20.2,67.2,0,0,0.37,1,9,2025,2025-02
DLV-04642,TD-102,B-Train,DRV-065,Gaborone-Johannesburg,360,1,Retail,Pharmaceuticals,2023-03-26,6.5,9.64,0,2.17,3.72,39.3,141.5,1518.0,4360.0,30.3,75.7,0,0,0.89,0,5,2023,2023-03
DLV-04643,TD-124,Light Commercial,DRV-017,Gaborone-Palapye,240,0,Mining,Pharmaceuticals,2024-12-12,3.0,3.06,1,0.0,0.0,11.9,28.6,295.0,3890.0,2.2,73.7,0,0,0.59,0,5,2024,2024-12
DLV-04644,TD-140,Courier Van,DRV-064,Gaborone-Francistown,400,0,Mining,FMCG Cargo,2025-02-19,5.0,5.41,1,0.0,0.0,8.3,33.2,355.0,7584.0,0.7,67.7,0,1,0.51,0,6,2025,2025-02
DLV-04645,TD-099,B-Train,DRV-021,Gaborone-Johannesburg,360,1,Pharmaceutical,Agricultural Produce,2024-06-21,6.5,7.4,1,0.0,1.62,52.8,190.2,1880.0,5610.0,39.0,97.4,0,1,0.96,0,5,2024,2024-06
DLV-04646,TD-076,Refrigerated,DRV-018,Local Gaborone,35,0,Pharmaceutical,Pharmaceuticals,2024-01-22,1.5,2.82,0,1.09,0.0,42.4,14.8,150.0,553.0,15.8,87.8,0,0,0.19,0,5,2024,2024-01
DLV-04647,TD-097,B-Train,DRV-007,Gaborone-Francistown,400,0,FMCG,Mining Supplies,2024-07-23,5.0,4.88,1,0.0,0.0,38.8,155.0,1565.0,5096.0,31.9,79.6,0,1,0.55,0,5,2024,2024-07
DLV-04648,TD-098,B-Train,DRV-065,Gaborone-Palapye,240,0,FMCG,Pharmaceuticals,2023-04-29,3.0,2.93,1,0.0,0.0,39.1,93.8,1023.0,2889.0,30.1,75.2,0,1,0.27,0,7,2023,2023-04
DLV-04649,TD-111,Light Commercial,DRV-117,Gaborone-Francistown,400,0,Pharmaceutical,Mining Supplies,2024-05-18,5.0,4.28,1,0.0,0.0,9.8,39.2,398.0,5859.0,2.0,66.6,0,0,0.55,0,8,2024,2024-05
DLV-04650,TD-011,Long-Haul Articulated,DRV-016,Gaborone-Johannesburg,360,1,Construction,Mining Supplies,2024-09-14,6.5,9.21,0,1.73,2.76,31.1,111.9,1194.0,3543.0,21.1,70.3,1,0,2.04,0,6,2024,2024-09
DLV-04651,TD-027,Long-Haul Articulated,DRV-025,Gaborone-Francistown,400,0,Construction,General Goods,2025-01-22,5.0,4.94,1,0.0,0.0,40.2,160.9,1729.0,4788.0,25.7,85.5,0,1,0.78,0,4,2025,2025-01
DLV-04652,TD-139,Courier Van,DRV-095,Gaborone-Windhoek,1400,1,Construction,Agricultural Produce,2024-01-09,18.0,21.04,0,0.34,3.07,11.5,161.6,1765.0,37419.0,1.0,95.5,2,0,3.28,0,6,2024,2024-01
DLV-04653,TD-103,B-Train,DRV-119,Francistown-Harare,490,1,Pharmaceutical,Fresh Produce,2024-10-10,9.0,13.56,0,3.21,3.63,53.0,259.7,2900.0,7626.0,38.9,97.3,0,0,1.65,0,6,2024,2024-10
DLV-04654,TD-056,Refrigerated,DRV-124,Gaborone-Francistown,400,0,Agriculture,Fresh Produce,2024-07-06,5.0,4.79,1,0.0,0.0,47.9,191.6,1962.0,6777.0,16.9,94.1,0,0,0.78,0,7,2024,2024-07
DLV-04655,TD-012,Long-Haul Articulated,DRV-138,Francistown-Harare,490,1,Mining,Fresh Produce,2023-11-20,9.0,11.44,0,1.09,1.75,33.4,163.5,1789.0,4840.0,21.2,70.5,0,0,1.53,1,9,2023,2023-11
DLV-04656,TD-007,Long-Haul Articulated,DRV-119,Gaborone-Maun,680,0,Mining,General Goods,2023-01-25,8.0,9.14,1,0.0,0.0,36.1,245.4,2669.0,7207.0,22.7,75.7,0,0,1.12,1,10,2023,2023-01
DLV-04657,TD-087,B-Train,DRV-068,Gaborone-Windhoek,1400,1,Construction,Fresh Produce,2023-07-27,18.0,21.17,0,0.47,3.48,45.7,640.1,6354.0,20518.0,36.6,91.6,4,1,2.6,0,6,2023,2023-07
DLV-04658,TD-054,Long-Haul Articulated,DRV-136,Gaborone-Lusaka,1300,1,Retail,Fresh Produce,2023-03-24,20.0,23.25,0,0.25,2.65,41.5,539.8,5910.0,16879.0,27.8,92.7,1,1,3.28,0,8,2023,2023-03
DLV-04659,TD-014,Long-Haul Articulated,DRV-050,Francistown-Harare,490,1,FMCG,Construction Materials,2023-06-17,9.0,13.93,0,3.58,2.66,43.7,214.2,2304.0,6741.0,29.5,98.3,1,1,1.63,1,10,2023,2023-06
DLV-04660,TD-140,Courier Van,DRV-014,Gaborone-Francistown,400,0,Pharmaceutical,Fresh Produce,2024-07-20,5.0,4.73,1,0.0,0.0,11.3,45.2,505.0,10365.0,0.9,92.5,1,0,0.88,0,6,2024,2024-07
DLV-04661,TD-138,Courier Van,DRV-132,Gaborone-Francistown,400,0,Pharmaceutical,Pharmaceuticals,2024-12-12,5.0,5.47,1,0.0,0.0,9.0,35.8,366.0,8969.0,0.8,80.1,0,1,0.44,0,3,2024,2024-12
DLV-04662,TD-016,Long-Haul Articulated,DRV-102,Francistown-Harare,490,1,FMCG,FMCG Cargo,2025-03-08,9.0,13.59,0,3.24,4.23,31.4,153.7,1528.0,4464.0,19.5,65.1,1,1,1.89,0,4,2025,2025-03
DLV-04663,TD-028,Long-Haul Articulated,DRV-104,Local Gaborone,35,0,Agriculture,General Goods,2023-01-01,1.5,1.34,1,0.0,0.0,46.5,16.3,174.0,487.0,29.8,99.4,0,0,0.18,0,7,2023,2023-01
DLV-04664,TD-107,B-Train,DRV-110,Local Gaborone,35,0,Retail,Fresh Produce,2023-05-12,1.5,1.52,1,0.0,0.0,36.8,12.9,143.0,411.0,29.3,73.4,0,0,0.23,0,7,2023,2023-05
DLV-04665,TD-052,Long-Haul Articulated,DRV-116,Local Gaborone,35,0,Mining,General Goods,2023-01-13,1.5,1.61,1,0.0,0.0,33.9,11.9,125.0,399.0,24.4,81.4,0,0,0.15,0,5,2023,2023-01
DLV-04666,TD-071,Refrigerated,DRV-108,Gaborone-Lusaka,1300,1,Pharmaceutical,Agricultural Produce,2023-11-11,20.0,20.85,1,0.0,2.02,49.9,648.9,6677.0,22336.0,17.2,95.5,3,1,4.0,0,5,2023,2023-11
DLV-04667,TD-110,B-Train,DRV-086,Gaborone-Palapye,240,0,Retail,FMCG Cargo,2024-04-22,3.0,3.45,0,0.0,0.0,37.2,89.4,931.0,2792.0,29.1,72.7,0,1,0.68,0,5,2024,2024-04
DLV-04668,TD-138,Courier Van,DRV-126,Gaborone-Lusaka,1300,1,Pharmaceutical,Pharmaceuticals,2025-02-10,20.0,22.52,1,0.0,3.38,10.5,136.9,1359.0,30176.0,0.8,82.9,0,3,3.22,0,3,2025,2025-02
DLV-04669,TD-009,Long-Haul Articulated,DRV-058,Gaborone-Lusaka,1300,1,Pharmaceutical,Mining Supplies,2024-11-15,20.0,20.94,1,0.0,1.87,28.4,368.6,3962.0,11647.0,19.2,64.0,1,1,2.62,0,5,2024,2024-11
DLV-04670,TD-091,B-Train,DRV-016,Gaborone-Francistown,400,0,Pharmaceutical,Pharmaceuticals,2025-03-26,5.0,5.62,1,0.0,0.0,46.7,186.9,1923.0,5915.0,37.0,92.4,0,0,1.25,1,10,2025,2025-03
DLV-04671,TD-098,B-Train,DRV-057,Gaborone-Johannesburg,360,1,Retail,Mining Supplies,2023-03-01,6.5,9.08,0,1.6,2.07,44.7,160.8,1670.0,5110.0,35.5,88.7,0,0,1.62,0,7,2023,2023-03
DLV-04672,TD-093,B-Train,DRV-089,Gaborone-Johannesburg,360,1,Pharmaceutical,FMCG Cargo,2024-10-06,6.5,8.02,0,0.55,1.8,50.2,180.8,1899.0,5309.0,36.9,92.2,0,0,1.28,0,4,2024,2024-10
DLV-04673,TD-024,Long-Haul Articulated,DRV-101,Gaborone-Palapye,240,0,Retail,Agricultural Produce,2024-11-30,3.0,2.55,1,0.0,0.0,44.2,106.0,1042.0,3228.0,28.8,96.1,0,0,0.33,0,5,2024,2024-11
DLV-04674,TD-131,Courier Van,DRV-023,Gaborone-Maun,680,0,FMCG,FMCG Cargo,2024-12-13,8.0,7.2,1,0.0,0.0,9.1,62.1,614.0,14536.0,0.8,76.3,2,1,0.8,0,4,2024,2024-12
DLV-04675,TD-007,Long-Haul Articulated,DRV-137,Francistown-Harare,490,1,Mining,Fresh Produce,2023-03-27,9.0,12.7,0,2.35,2.83,41.8,204.7,2065.0,6354.0,27.8,92.6,1,0,1.65,1,10,2023,2023-03
DLV-04676,TD-083,B-Train,DRV-112,Francistown-Harare,490,1,Agriculture,General Goods,2024-12-10,9.0,11.72,0,1.37,2.75,44.9,220.1,2441.0,6634.0,33.8,84.6,0,0,1.75,0,3,2024,2024-12
DLV-04677,TD-073,Refrigerated,DRV-125,Francistown-Harare,490,1,Retail,Fresh Produce,2024-12-19,9.0,10.43,0,0.08,1.33,31.1,152.4,1608.0,5625.0,11.5,63.8,0,1,1.28,0,8,2024,2024-12
DLV-04678,TD-062,Refrigerated,DRV-006,Gaborone-Palapye,240,0,Agriculture,Pharmaceuticals,2023-10-20,3.0,3.29,1,0.0,0.0,36.4,87.4,930.0,3113.0,13.0,72.1,0,0,0.45,0,6,2023,2023-10
DLV-04679,TD-036,Long-Haul Articulated,DRV-101,Francistown-Harare,490,1,Agriculture,Mining Supplies,2025-01-16,9.0,13.16,0,2.81,2.83,39.3,192.8,2047.0,5868.0,25.7,85.5,0,0,1.71,0,8,2025,2025-01
DLV-04680,TD-027,Long-Haul Articulated,DRV-108,Gaborone-Windhoek,1400,1,Pharmaceutical,Mining Supplies,2024-07-27,18.0,20.82,0,0.12,3.06,40.1,562.0,5782.0,16123.0,24.7,82.3,1,2,4.0,0,4,2024,2024-07
DLV-04681,TD-097,B-Train,DRV-036,Gaborone-Maun,680,0,Construction,Pharmaceuticals,2023-07-30,8.0,8.91,1,0.0,0.0,39.8,270.6,2689.0,7997.0,29.4,73.5,1,0,1.65,0,5,2023,2023-07
DLV-04682,TD-101,B-Train,DRV-104,Local Gaborone,35,0,Retail,Fresh Produce,2023-01-08,1.5,2.27,0,0.55,0.0,49.1,17.2,184.0,515.0,36.8,91.9,0,0,0.31,0,8,2023,2023-01
DLV-04683,TD-067,Refrigerated,DRV-120,Gaborone-Palapye,240,0,Construction,Fresh Produce,2025-01-02,3.0,3.33,1,0.0,0.0,37.7,90.6,965.0,3285.0,13.7,76.0,0,0,0.6,0,8,2025,2025-01
DLV-04684,TD-030,Long-Haul Articulated,DRV-106,Gaborone-Windhoek,1400,1,Agriculture,Mining Supplies,2023-03-10,18.0,21.16,0,0.46,2.3,34.5,482.5,4896.0,15377.0,23.5,78.5,1,1,2.37,0,8,2023,2023-03
DLV-04685,TD-077,Refrigerated,DRV-084,Gaborone-Maun,680,0,FMCG,FMCG Cargo,2024-04-10,8.0,8.09,1,0.0,0.0,30.5,207.3,2039.0,7379.0,10.9,60.3,0,3,1.07,0,7,2024,2024-04
DLV-04686,TD-067,Refrigerated,DRV-086,Local Gaborone,35,0,Pharmaceutical,Construction Materials,2023-02-14,1.5,1.27,1,0.0,0.0,36.8,12.9,132.0,483.0,13.8,76.6,0,0,0.25,0,8,2023,2023-02
DLV-04687,TD-133,Courier Van,DRV-077,Local Gaborone,35,0,Mining,Mining Supplies,2024-07-12,1.5,1.62,1,0.0,0.0,9.3,3.2,34.0,759.0,0.8,77.4,0,0,0.32,1,9,2024,2024-07
DLV-04688,TD-051,Long-Haul Articulated,DRV-090,Francistown-Harare,490,1,Agriculture,Fresh Produce,2024-07-07,9.0,12.9,0,2.55,3.23,44.8,219.4,2190.0,6513.0,28.5,94.9,2,0,1.47,0,7,2024,2024-07
DLV-04689,TD-093,B-Train,DRV-033,Gaborone-Palapye,240,0,FMCG,Agricultural Produce,2025-02-14,3.0,2.55,1,0.0,0.0,31.7,76.0,765.0,2328.0,24.2,60.6,1,1,0.39,0,4,2025,2025-02
DLV-04690,TD-064,Refrigerated,DRV-080,Gaborone-Windhoek,1400,1,Mining,Pharmaceuticals,2024-03-10,18.0,23.59,0,2.89,3.9,34.8,486.6,4841.0,18259.0,13.0,72.5,2,2,3.82,1,10,2024,2024-03
DLV-04691,TD-026,Long-Haul Articulated,DRV-027,Gaborone-Palapye,240,0,Pharmaceutical,Agricultural Produce,2024-08-15,3.0,3.62,0,0.17,0.0,34.1,81.8,890.0,2410.0,21.5,71.7,0,0,0.68,0,6,2024,2024-08
DLV-04692,TD-021,Long-Haul Articulated,DRV-044,Francistown-Harare,490,1,Agriculture,Construction Materials,2024-10-29,9.0,14.11,0,3.76,4.29,34.7,169.9,1724.0,4976.0,21.8,72.5,0,1,1.26,0,7,2024,2024-10
DLV-04693,TD-026,Long-Haul Articulated,DRV-035,Gaborone-Francistown,400,0,Construction,Pharmaceuticals,2023-03-17,5.0,6.16,0,0.41,0.0,41.3,165.2,1831.0,4922.0,26.4,87.9,0,2,0.81,0,6,2023,2023-03
DLV-04694,TD-129,Light Commercial,DRV-087,Gaborone-Lusaka,1300,1,Retail,Agricultural Produce,2024-09-08,20.0,25.0,0,2.0,3.92,9.8,127.4,1328.0,18260.0,1.9,63.8,1,0,4.03,1,10,2024,2024-09
DLV-04695,TD-125,Light Commercial,DRV-065,Gaborone-Palapye,240,0,Mining,Construction Materials,2023-01-03,3.0,3.43,1,0.0,0.0,15.0,35.9,390.0,5218.0,3.0,98.8,0,0,0.32,0,7,2023,2023-01
DLV-04696,TD-043,Long-Haul Articulated,DRV-012,Gaborone-Maun,680,0,Construction,Fresh Produce,2023-04-10,8.0,9.31,0,0.11,0.0,38.8,263.7,2728.0,8064.0,25.4,84.7,2,1,1.23,0,8,2023,2023-04
DLV-04697,TD-009,Long-Haul Articulated,DRV-040,Gaborone-Palapye,240,0,Pharmaceutical,Construction Materials,2023-09-08,3.0,2.61,1,0.0,0.0,46.4,111.5,1192.0,3120.0,27.9,92.9,0,2,0.36,0,5,2023,2023-09
DLV-04698,TD-034,Long-Haul Articulated,DRV-135,Local Gaborone,35,0,Mining,Mining Supplies,2023-09-01,1.5,1.71,1,0.0,0.0,48.0,16.8,172.0,466.0,28.5,95.1,0,0,0.21,0,5,2023,2023-09
DLV-04699,TD-106,B-Train,DRV-012,Gaborone-Maun,680,0,Mining,Construction Materials,2023-01-09,8.0,7.9,1,0.0,0.0,49.6,337.1,3711.0,10309.0,37.9,94.8,2,0,1.04,0,5,2023,2023-01
DLV-04700,TD-002,Long-Haul Articulated,DRV-064,Gaborone-Francistown,400,0,Mining,General Goods,2023-12-07,5.0,5.15,1,0.0,0.0,36.6,146.3,1465.0,4382.0,23.5,78.2,0,1,0.49,0,7,2023,2023-12
DLV-04701,TD-135,Courier Van,DRV-123,Gaborone-Lusaka,1300,1,Pharmaceutical,Mining Supplies,2025-03-15,20.0,24.78,0,1.78,3.29,9.7,125.5,1264.0,32844.0,0.9,90.2,1,0,2.6,1,9,2025,2025-03
DLV-04702,TD-019,Long-Haul Articulated,DRV-016,Local Gaborone,35,0,Agriculture,General Goods,2025-02-20,1.5,1.47,1,0.0,0.0,36.6,12.8,129.0,406.0,24.9,82.8,0,0,0.33,0,8,2025,2025-02
DLV-04703,TD-053,Long-Haul Articulated,DRV-120,Gaborone-Maun,680,0,Construction,FMCG Cargo,2024-02-05,8.0,8.46,1,0.0,0.0,34.3,232.9,2601.0,7039.0,22.2,73.9,0,1,1.52,0,6,2024,2024-02
DLV-04704,TD-016,Long-Haul Articulated,DRV-115,Gaborone-Johannesburg,360,1,Mining,Agricultural Produce,2025-03-08,6.5,10.76,0,3.28,4.13,34.6,124.6,1244.0,3940.0,23.5,78.2,0,0,1.46,0,4,2025,2025-03
DLV-04705,TD-079,Refrigerated,DRV-040,Gaborone-Maun,680,0,Pharmaceutical,Construction Materials,2024-02-23,8.0,8.38,1,0.0,0.0,37.3,253.3,2690.0,8508.0,12.5,69.5,0,2,1.15,1,10,2024,2024-02
DLV-04706,TD-052,Long-Haul Articulated,DRV-139,Gaborone-Lusaka,1300,1,Construction,FMCG Cargo,2024-11-01,20.0,23.9,0,0.9,3.16,36.4,473.8,4702.0,13476.0,22.2,74.0,0,3,4.23,0,5,2024,2024-11
DLV-04707,TD-059,Refrigerated,DRV-062,Gaborone-Maun,680,0,FMCG,Fresh Produce,2024-06-21,8.0,8.24,1,0.0,0.0,32.3,219.9,2314.0,8071.0,11.9,65.9,0,0,0.98,1,10,2024,2024-06
DLV-04708,TD-068,Refrigerated,DRV-103,Francistown-Harare,490,1,Pharmaceutical,Mining Supplies,2024-10-25,9.0,13.82,0,3.47,3.86,34.2,167.4,1742.0,5636.0,11.5,63.9,0,0,2.92,0,6,2024,2024-10
DLV-04709,TD-090,B-Train,DRV-083,Gaborone-Francistown,400,0,Agriculture,Pharmaceuticals,2024-01-10,5.0,6.11,0,0.36,0.0,41.9,167.7,1663.0,5343.0,33.4,83.5,0,0,0.69,1,9,2024,2024-01
DLV-04710,TD-077,Refrigerated,DRV-017,Gaborone-Francistown,400,0,Construction,Pharmaceuticals,2024-08-02,5.0,5.28,1,0.0,0.0,44.3,177.1,1774.0,6126.0,15.3,85.1,1,0,1.02,0,7,2024,2024-08
DLV-04711,TD-048,Long-Haul Articulated,DRV-119,Gaborone-Francistown,400,0,Agriculture,Agricultural Produce,2024-06-04,5.0,4.88,1,0.0,0.0,33.8,135.4,1488.0,3976.0,21.3,71.0,1,0,0.6,0,7,2024,2024-06
DLV-04712,TD-019,Long-Haul Articulated,DRV-031,Gaborone-Johannesburg,360,1,Construction,FMCG Cargo,2023-06-15,6.5,8.17,0,0.7,1.98,44.1,158.9,1625.0,4603.0,27.4,91.3,0,0,1.49,0,8,2023,2023-06
DLV-04713,TD-070,Refrigerated,DRV-066,Local Gaborone,35,0,Mining,Agricultural Produce,2023-02-15,1.5,1.91,0,0.19,0.0,41.2,14.4,157.0,517.0,14.8,82.1,1,0,0.4,0,7,2023,2023-02
DLV-04714,TD-089,B-Train,DRV-139,Gaborone-Lusaka,1300,1,Mining,Pharmaceuticals,2024-11-03,20.0,23.27,0,0.27,4.46,52.4,681.1,7206.0,19371.0,37.3,93.1,1,3,4.12,0,3,2024,2024-11
DLV-04715,TD-092,B-Train,DRV-117,Gaborone-Francistown,400,0,Mining,General Goods,2024-08-06,5.0,5.02,1,0.0,0.0,45.7,182.8,1962.0,5792.0,36.2,90.5,0,0,0.65,0,6,2024,2024-08
DLV-04716,TD-115,Light Commercial,DRV-083,Gaborone-Windhoek,1400,1,Pharmaceutical,Mining Supplies,2024-11-04,18.0,21.59,0,0.89,1.45,10.8,151.2,1655.0,22716.0,2.2,73.8,1,1,2.44,1,10,2024,2024-11
DLV-04717,TD-108,B-Train,DRV-129,Gaborone-Windhoek,1400,1,Mining,FMCG Cargo,2024-12-05,18.0,19.91,1,0.0,1.94,31.5,441.5,4537.0,13453.0,24.0,60.1,3,0,3.74,0,4,2024,2024-12
DLV-04718,TD-033,Long-Haul Articulated,DRV-055,Gaborone-Johannesburg,360,1,Construction,Agricultural Produce,2023-06-06,6.5,9.75,0,2.27,3.46,34.0,122.3,1310.0,3615.0,21.5,71.7,1,1,1.78,1,9,2023,2023-06
DLV-04719,TD-124,Light Commercial,DRV-010,Gaborone-Palapye,240,0,Mining,Mining Supplies,2023-12-20,3.0,2.87,1,0.0,0.0,14.0,33.7,351.0,5061.0,2.9,95.9,0,0,0.45,0,5,2023,2023-12
DLV-04720,TD-079,Refrigerated,DRV-069,Gaborone-Maun,680,0,Construction,General Goods,2024-09-28,8.0,8.74,1,0.0,0.0,44.8,304.6,3187.0,11304.0,16.6,92.4,1,0,1.15,1,10,2024,2024-09
DLV-04721,TD-041,Long-Haul Articulated,DRV-074,Local Gaborone,35,0,Agriculture,Pharmaceuticals,2024-05-11,1.5,1.27,1,0.0,0.0,44.9,15.7,155.0,470.0,28.8,95.9,0,0,0.24,0,7,2024,2024-05
DLV-04722,TD-086,B-Train,DRV-113,Francistown-Harare,490,1,Retail,FMCG Cargo,2024-07-03,9.0,10.92,0,0.57,1.1,46.9,229.7,2528.0,6642.0,33.9,84.7,3,0,1.9,1,9,2024,2024-07
DLV-04723,TD-010,Long-Haul Articulated,DRV-107,Gaborone-Francistown,400,0,Retail,Fresh Produce,2024-10-18,5.0,5.1,1,0.0,0.0,27.3,109.4,1074.0,3540.0,19.0,63.2,0,0,0.57,1,9,2024,2024-10
DLV-04724,TD-035,Long-Haul Articulated,DRV-012,Gaborone-Palapye,240,0,Pharmaceutical,Mining Supplies,2023-06-10,3.0,3.98,0,0.53,0.0,27.8,66.6,726.0,2037.0,18.2,60.6,1,0,0.53,0,8,2023,2023-06
DLV-04725,TD-089,B-Train,DRV-117,Local Gaborone,35,0,Retail,Mining Supplies,2025-03-06,1.5,1.27,1,0.0,0.0,43.5,15.2,153.0,482.0,34.4,86.1,0,0,0.16,0,3,2025,2025-03
DLV-04726,TD-097,B-Train,DRV-089,Local Gaborone,35,0,Construction,Fresh Produce,2025-01-15,1.5,1.76,0,0.04,0.0,40.3,14.1,145.0,414.0,29.6,73.9,0,0,0.28,0,5,2025,2025-01
DLV-04727,TD-083,B-Train,DRV-099,Gaborone-Lusaka,1300,1,Agriculture,Fresh Produce,2023-01-26,20.0,23.58,0,0.58,4.35,51.6,671.4,7028.0,20532.0,39.5,98.7,1,1,3.23,0,3,2023,2023-01
DLV-04728,TD-103,B-Train,DRV-080,Gaborone-Maun,680,0,Agriculture,Pharmaceuticals,2023-04-25,8.0,7.77,1,0.0,0.0,31.6,215.0,2123.0,6724.0,24.7,61.8,0,2,1.26,0,6,2023,2023-04
DLV-04729,TD-091,B-Train,DRV-067,Gaborone-Windhoek,1400,1,Construction,FMCG Cargo,2023-09-29,18.0,23.81,0,3.11,3.97,39.2,548.3,5478.0,18007.0,32.2,80.4,1,0,2.19,1,10,2023,2023-09
DLV-04730,TD-131,Courier Van,DRV-074,Gaborone-Palapye,240,0,FMCG,Pharmaceuticals,2023-01-07,3.0,3.48,0,0.03,0.0,11.4,27.3,294.0,6231.0,0.9,92.7,0,0,0.65,0,4,2023,2023-01
DLV-04731,TD-096,B-Train,DRV-010,Gaborone-Palapye,240,0,FMCG,FMCG Cargo,2025-02-02,3.0,3.02,1,0.0,0.0,30.9,74.2,790.0,2366.0,24.6,61.6,0,0,0.47,0,4,2025,2025-02
DLV-04732,TD-028,Long-Haul Articulated,DRV-017,Gaborone-Windhoek,1400,1,Agriculture,General Goods,2024-08-27,18.0,22.31,0,1.61,3.27,33.0,461.6,4941.0,13311.0,20.4,67.9,0,1,4.31,0,7,2024,2024-08
DLV-04733,TD-090,B-Train,DRV-084,Gaborone-Windhoek,1400,1,Agriculture,Fresh Produce,2023-06-17,18.0,23.14,0,2.44,3.01,37.7,527.6,5858.0,15646.0,27.9,69.8,4,5,3.05,1,9,2023,2023-06
DLV-04734,TD-074,Refrigerated,DRV-020,Gaborone-Maun,680,0,Agriculture,FMCG Cargo,2024-09-21,8.0,8.04,1,0.0,0.0,49.1,333.8,3688.0,11492.0,16.9,93.9,1,0,1.29,0,7,2024,2024-09
DLV-04735,TD-021,Long-Haul Articulated,DRV-134,Gaborone-Johannesburg,360,1,Mining,Agricultural Produce,2023-04-21,6.5,9.37,0,1.9,3.43,33.8,121.8,1333.0,3618.0,21.5,71.8,0,0,1.59,0,7,2023,2023-04
DLV-04736,TD-014,Long-Haul Articulated,DRV-068,Gaborone-Lusaka,1300,1,Agriculture,Construction Materials,2023-01-03,20.0,25.39,0,2.39,3.08,32.0,416.1,4168.0,13336.0,22.0,73.3,0,0,3.12,1,10,2023,2023-01
